Wall time,Step,Value
1653498438.425445,1804950,-7.277809143066406
1653498438.4704673,1805400,-8.010320663452148
1653498438.518235,1805850,-6.503005027770996
1653498438.61427,1806750,-5.820282936096191
1653498438.6591372,1807200,-5.600732803344727
1653498438.7081425,1807650,-5.185204982757568
1653498438.806956,1808550,-7.079849720001221
1653498438.8510132,1809000,-7.079849720001221
1653498438.897589,1809450,-5.678946495056152
1653498438.9470875,1809900,-4.938799858093262
1653498438.9934661,1810350,-5.264220714569092
1653498439.0376234,1810800,-5.263020992279053
1653498439.1311758,1811700,-7.326898097991943
1653498439.1768985,1812150,-8.218954086303711
1653498439.221399,1812600,-8.49969482421875
1653498439.2689736,1813050,-7.25039005279541
1653498439.3206563,1813500,-7.956672668457031
1653498439.4152687,1814400,-8.095273971557617
1653498439.46186,1814850,-7.372513771057129
1653498439.5109746,1815300,-5.95013952255249
1653498439.5570202,1815750,-6.953253269195557
1653498439.652551,1816650,-7.809628963470459
1653498439.7062092,1817100,-7.852596282958984
1653498439.7556405,1817550,-6.339010715484619
1653498439.8577716,1818450,-5.589457035064697
1653498439.9144478,1818900,-5.3050618171691895
1653498439.9641001,1819350,-5.3050618171691895
1653498440.151632,1821150,-6.2470808029174805
1653498440.1961577,1821600,-6.106881618499756
1653498440.2428734,1822050,-5.579812049865723
1653498440.3380127,1822950,-5.924962520599365
1653498440.4327445,1823850,-7.008107662200928
1653498440.4847584,1824300,-8.275915145874023
1653498440.5326376,1824750,-8.030716896057129
1653498440.5792718,1825200,-7.148232936859131
1653498440.6272693,1825650,-5.8429694175720215
1653498440.6818516,1826100,-5.2188520431518555
1653498440.7700343,1827000,-5.692170143127441
1653498440.8627274,1827900,-5.588064193725586
1653498440.9103625,1828350,-5.780138969421387
1653498440.9555662,1828800,-5.575217247009277
1653498441.0022492,1829250,-7.057119369506836
1653498441.051072,1829700,-7.404712200164795
1653498441.0990174,1830150,-7.219590187072754
1653498441.1439006,1830600,-6.779599189758301
1653498441.1906505,1831050,-7.010232448577881
1653498441.2410636,1831500,-7.489213466644287
1653498441.2890627,1831950,-7.1670308113098145
1653498441.3335645,1832400,-6.158954620361328
1653498441.380426,1832850,-6.713205814361572
1653498441.4296832,1833300,-7.152970314025879
1653498441.4771144,1833750,-7.152970314025879
1653498441.5708435,1834650,-5.717371463775635
1653498441.6308064,1835100,-5.527230739593506
1653498441.6776137,1835550,-6.345828056335449
1653498441.7228785,1836000,-6.3040056228637695
1653498441.7697165,1836450,-6.99332332611084
1653498441.8159995,1836900,-7.4558258056640625
1653498441.863963,1837350,-6.996715545654297
1653498441.908222,1837800,-6.486062526702881
1653498442.0511384,1839150,-5.822224140167236
1653498442.096595,1839600,-7.021117210388184
1653498442.1433542,1840050,-8.677221298217773
1653498442.1925807,1840500,-8.145751953125
1653498442.2391996,1840950,-7.346875190734863
1653498442.284435,1841400,-5.86279296875
1653498442.3315566,1841850,-5.304821968078613
1653498442.3795335,1842300,-5.098780155181885
1653498442.4276695,1842750,-4.938799858093262
1653498442.4715843,1843200,-4.942399978637695
1653498442.5657182,1844100,-6.386984825134277
1653498442.6567657,1845000,-5.9376654624938965
1653498442.7049417,1845450,-7.010992527008057
1653498442.7588885,1845900,-6.656727313995361
1653498442.8048687,1846350,-6.531754493713379
1653498442.8497066,1846800,-5.287998676300049
1653498443.0851817,1849050,-6.073093891143799
1653498443.133012,1849500,-5.828220367431641
1653498443.1804147,1849950,-5.993917942047119
1653498443.3206446,1851300,-7.918657302856445
1653498443.3691301,1851750,-7.233953475952148
1653498443.6070676,1854000,-6.187434673309326
1653498443.6558692,1854450,-6.187434673309326
1653498443.7069738,1854900,-6.813786029815674
1653498443.7579727,1855350,-7.463586807250977
1653498443.8054175,1855800,-7.029630184173584
1653498443.8539724,1856250,-7.235108375549316
1653498443.905208,1856700,-6.3864569664001465
1653498443.9980128,1857600,-7.991279602050781
1653498444.0468693,1858050,-7.59599494934082
1653498444.2039647,1859400,-6.066363334655762
1653498444.2568433,1859850,-5.780755043029785
1653498444.3618107,1860750,-7.129662036895752
1653498444.5712447,1862550,-5.586331844329834
1653498444.620262,1863000,-6.634428977966309
1653498444.7244434,1863900,-6.691851615905762
1653498444.7755296,1864350,-6.807763576507568
1653498444.9260871,1865700,-6.252289295196533
1653498445.0186715,1866600,-6.857677936553955
1653498445.064678,1867050,-8.231526374816895
1653498445.30621,1869300,-6.056657791137695
1653498445.3528636,1869750,-5.5109543800354
1653498445.3960266,1870200,-6.7047648429870605
1653498445.4422934,1870650,-6.511109352111816
1653498445.4913015,1871100,-6.511109352111816
1653498445.53744,1871550,-5.464717864990234
1653498445.5832677,1872000,-5.456130027770996
1653498445.6790032,1872900,-5.796064853668213
1653498445.817206,1874250,-6.0996832847595215
1653498445.8669817,1874700,-6.104349613189697
1653498445.9130173,1875150,-5.5664753913879395
1653498445.9568603,1875600,-6.077720642089844
1653498446.0100722,1876050,-5.8416337966918945
1653498446.0590234,1876500,-6.408719062805176
1653498446.204084,1877850,-5.190406322479248
1653498446.256522,1878300,-5.193938732147217
1653498446.311198,1878750,-5.851840496063232
1653498446.3591292,1879200,-5.851840496063232
1653498446.4544659,1880100,-5.876230239868164
1653498446.500633,1880550,-5.646555423736572
1653498446.5442894,1881000,-5.979238510131836
1653498446.5908935,1881450,-5.667712211608887
1653498446.6873963,1882350,-6.182120323181152
1653498446.7393796,1882800,-7.006571292877197
1653498446.7858205,1883250,-6.280021667480469
1653498446.833657,1883700,-6.34052038192749
1653498446.9237857,1884600,-6.952197551727295
1653498446.9702048,1885050,-6.9872026443481445
1653498447.018583,1885500,-6.64766263961792
1653498447.0643873,1885950,-7.083616256713867
1653498447.108774,1886400,-7.610683917999268
1653498447.1557603,1886850,-7.5461225509643555
1653498447.2139602,1887300,-7.238759517669678
1653498447.261236,1887750,-6.284211158752441
1653498447.3055878,1888200,-5.624890327453613
1653498447.35186,1888650,-6.036805152893066
1653498447.448661,1889550,-6.196203231811523
1653498447.4927661,1890000,-6.084747314453125
1653498447.5874434,1890900,-8.157245635986328
1653498447.6339946,1891350,-8.221955299377441
1653498447.6782057,1891800,-7.700379848480225
1653498447.7256744,1892250,-5.89649772644043
1653498447.8254738,1893150,-5.4446611404418945
1653498447.8714988,1893600,-5.4446611404418945
1653498447.9205647,1894050,-5.050839424133301
1653498447.971279,1894500,-6.077718257904053
1653498448.0647755,1895400,-8.22179126739502
1653498448.1659853,1896300,-5.962989330291748
1653498448.213092,1896750,-5.426403045654297
1653498448.2620213,1897200,-5.8787055015563965
1653498448.3075776,1897650,-7.0563530921936035
1653498448.3585987,1898100,-6.880265712738037
1653498448.4050863,1898550,-6.9022440910339355
1653498448.4486644,1899000,-8.257814407348633
1653498448.5897324,1900350,-6.0443291664123535
1653498448.6342456,1900800,-5.281725883483887
1653498448.7279663,1901700,-7.336165904998779
1653498448.7748504,1902150,-7.336165904998779
1653498448.8206544,1902600,-6.1165242195129395
1653498448.8725927,1903050,-5.171440601348877
1653498448.9262426,1903500,-4.942399978637695
1653498448.971648,1903950,-5.373286247253418
1653498449.0139172,1904400,-6.106258392333984
1653498449.060724,1904850,-6.105058670043945
1653498449.1087518,1905300,-7.14431619644165
1653498449.1548042,1905750,-6.559025764465332
1653498449.1990063,1906200,-6.645688533782959
1653498449.2456887,1906650,-5.710337162017822
1653498449.2940688,1907100,-5.30775785446167
1653498449.3870585,1908000,-5.6829752922058105
1653498449.434237,1908450,-5.68417501449585
1653498449.490896,1908900,-5.858130931854248
1653498449.5835726,1909800,-6.457730293273926
1653498449.6297424,1910250,-8.251169204711914
1653498449.6763792,1910700,-9.545117378234863
1653498449.8108437,1912050,-7.061312198638916
1653498449.859244,1912500,-6.509667873382568
1653498449.9660547,1913400,-5.729310989379883
1653498450.0128808,1913850,-5.664241313934326
1653498450.1071284,1914750,-6.7103705406188965
1653498450.1511033,1915200,-7.360278606414795
1653498450.1963072,1915650,-8.062986373901367
1653498450.2436104,1916100,-7.461795806884766
1653498450.33422,1917000,-6.943414211273193
1653498450.3805785,1917450,-7.290614604949951
1653498450.4283745,1917900,-7.085031509399414
1653498450.4755976,1918350,-7.549276351928711
1653498450.5239515,1918800,-8.565832138061523
1653498450.619971,1919700,-7.329042911529541
1653498450.665646,1920150,-5.598546504974365
1653498450.7098553,1920600,-4.935200214385986
1653498450.756395,1921050,-5.747132778167725
1653498450.8031917,1921500,-6.3523077964782715
1653498450.8499832,1921950,-6.3523077964782715
1653498450.8937535,1922400,-5.750192165374756
1653498450.9403732,1922850,-6.849361896514893
1653498450.9892342,1923300,-6.597003936767578
1653498451.0356145,1923750,-7.171696662902832
1653498451.0792832,1924200,-7.431458473205566
1653498451.1254272,1924650,-6.882158279418945
1653498451.173069,1925100,-6.445590496063232
1653498451.2206147,1925550,-5.311617374420166
1653498451.2645464,1926000,-5.561458587646484
1653498451.311458,1926450,-6.156999588012695
1653498451.358744,1926900,-6.156999588012695
1653498451.4043338,1927350,-6.680903434753418
1653498451.4479222,1927800,-6.827704906463623
1653498451.5405018,1928700,-7.390707015991211
1653498451.5935822,1929150,-6.883557319641113
1653498451.6390283,1929600,-7.500094890594482
1653498451.684794,1930050,-7.097080707550049
1653498451.7323232,1930500,-6.611438274383545
1653498451.7762048,1930950,-5.9530558586120605
1653498451.8180788,1931400,-6.752792835235596
1653498451.9120812,1932300,-8.150047302246094
1653498451.9598684,1932750,-7.685764789581299
1653498452.0064707,1933200,-7.641094207763672
1653498452.0533447,1933650,-7.891819953918457
1653498452.1023731,1934100,-7.273107528686523
1653498452.1497467,1934550,-6.4037861824035645
1653498452.1954656,1935000,-5.267819881439209
1653498452.2429376,1935450,-4.935200214385986
1653498452.29291,1935900,-6.148810386657715
1653498452.384355,1936800,-8.079754829406738
1653498452.4315846,1937250,-8.371477127075195
1653498452.4815202,1937700,-7.542337417602539
1653498452.528938,1938150,-7.198184013366699
1653498452.5751421,1938600,-7.235750675201416
1653498452.6256952,1939050,-8.515374183654785
1653498452.6780202,1939500,-8.024685859680176
1653498452.7294,1939950,-7.281064987182617
1653498452.775257,1940400,-6.1666412353515625
1653498452.8233962,1940850,-7.1302900314331055
1653498452.8813276,1941300,-6.8889336585998535
1653498452.9350724,1941750,-7.255316257476807
1653498452.979403,1942200,-6.697558879852295
1653498453.0248322,1942650,-6.989453315734863
1653498453.0732725,1943100,-6.467604637145996
1653498453.1202476,1943550,-5.9702067375183105
1653498453.1638408,1944000,-5.5743794441223145
1653498453.2100677,1944450,-5.8407063484191895
1653498453.2579532,1944900,-6.966403961181641
1653498453.3038743,1945350,-8.034446716308594
1653498453.3481674,1945800,-7.574421405792236
1653498453.394273,1946250,-8.299975395202637
1653498453.4431217,1946700,-7.213510513305664
1653498453.5343943,1947600,-7.194367408752441
1653498453.5820603,1948050,-7.400289535522461
1653498453.631822,1948500,-8.062065124511719
1653498453.722594,1949400,-5.88090705871582
1653498453.7693834,1949850,-5.167931079864502
1653498453.8165765,1950300,-4.946000099182129
1653498453.8630154,1950750,-5.939186096191406
1653498453.9119608,1951200,-5.939186096191406
1653498453.9643395,1951650,-5.939186096191406
1653498454.012972,1952100,-5.923413276672363
1653498454.059229,1952550,-6.557534694671631
1653498454.103682,1953000,-7.844146728515625
1653498454.1987002,1953900,-6.546082019805908
1653498454.2454844,1954350,-6.524293899536133
1653498454.2895164,1954800,-6.459082126617432
1653498454.3375146,1955250,-6.459082126617432
1653498454.3868468,1955700,-5.730914115905762
1653498454.4370892,1956150,-6.536290168762207
1653498454.4797897,1956600,-6.424896717071533
1653498454.525901,1957050,-6.428496837615967
1653498454.6207066,1957950,-4.943600177764893
1653498454.6654446,1958400,-5.361893653869629
1653498454.7120888,1958850,-5.358293533325195
1653498454.7595046,1959300,-6.540121555328369
1653498454.8063846,1959750,-6.281553268432617
1653498454.8501055,1960200,-6.118227958679199
1653498454.8973958,1960650,-5.314116954803467
1653498454.953585,1961100,-4.938799858093262
1653498454.9996967,1961550,-6.17724084854126
1653498455.0443368,1962000,-6.914886474609375
1653498455.0903423,1962450,-7.564364910125732
1653498455.1407332,1962900,-7.6564621925354
1653498455.1869564,1963350,-7.809490203857422
1653498455.2311137,1963800,-8.106452941894531
1653498455.3248906,1964700,-7.1416826248168945
1653498455.4155385,1965600,-6.770569801330566
1653498455.461867,1966050,-6.313921928405762
1653498455.5120687,1966500,-5.354330062866211
1653498455.5574434,1966950,-5.620707988739014
1653498455.6033528,1967400,-5.61710786819458
1653498455.6559782,1967850,-5.999082088470459
1653498455.705375,1968300,-6.767152786254883
1653498455.7544775,1968750,-6.5598225593566895
1653498455.7988734,1969200,-6.280880451202393
1653498455.84663,1969650,-5.337617874145508
1653498455.9014776,1970100,-4.936399936676025
1653498455.9480152,1970550,-5.7514142990112305
1653498455.9923244,1971000,-6.314857482910156
1653498456.039276,1971450,-6.318457126617432
1653498456.0893445,1971900,-5.748715400695801
1653498456.1350029,1972350,-5.1386847496032715
1653498456.181442,1972800,-4.943600177764893
1653498456.2298574,1973250,-7.053901195526123
1653498456.2782278,1973700,-7.0503010749816895
1653498456.326114,1974150,-7.375071048736572
1653498456.3705306,1974600,-6.520797252655029
1653498456.4268508,1975050,-5.814680576324463
1653498456.5215814,1975950,-5.0637898445129395
1653498456.5653975,1976400,-4.935200214385986
1653498456.612322,1976850,-5.5481390953063965
1653498456.6599722,1977300,-6.218388557434082
1653498456.7044156,1977750,-6.959314823150635
1653498456.746744,1978200,-7.986545085906982
1653498456.7918065,1978650,-8.792989730834961
1653498456.838108,1979100,-8.625384330749512
1653498456.8822327,1979550,-9.846444129943848
1653498456.9257247,1980000,-9.521084785461426
1653498456.9720721,1980450,-8.654996871948242
1653498457.0183225,1980900,-8.07651138305664
1653498457.0637352,1981350,-8.074475288391113
1653498457.1084116,1981800,-7.7417168617248535
1653498457.1546855,1982250,-6.900043487548828
1653498457.202994,1982700,-5.527823448181152
1653498457.2513134,1983150,-4.935200214385986
1653498457.3469326,1984050,-4.935200214385986
1653498457.4002852,1984500,-4.935200214385986
1653498457.4516807,1984950,-5.782605171203613
1653498457.4949162,1985400,-5.782605171203613
1653498457.5422683,1985850,-6.692078590393066
1653498457.5902145,1986300,-6.1141252517700195
1653498457.635152,1986750,-5.844673156738281
1653498457.677807,1987200,-7.566996097564697
1653498457.7345989,1987650,-7.248076915740967
1653498457.781571,1988100,-8.235594749450684
1653498457.8280737,1988550,-6.8333740234375
1653498457.874223,1989000,-7.674784183502197
1653498457.9202044,1989450,-8.311156272888184
1653498457.9674876,1989900,-8.021137237548828
1653498458.0141861,1990350,-8.777045249938965
1653498458.0579064,1990800,-8.024330139160156
1653498458.1019788,1991250,-7.570028781890869
1653498458.1515615,1991700,-6.969459056854248
1653498458.195625,1992150,-6.644056797027588
1653498458.2423048,1992600,-6.423686504364014
1653498458.2856514,1993050,-5.988564968109131
1653498458.3350167,1993500,-5.541417121887207
1653498458.3803897,1993950,-5.951408386230469
1653498458.4281156,1994400,-5.951408386230469
1653498458.4731934,1994850,-6.0489373207092285
1653498458.5303333,1995300,-6.638273239135742
1653498458.5729022,1995750,-7.997376441955566
1653498458.6154573,1996200,-7.798748016357422
1653498458.661634,1996650,-6.870375633239746
1653498458.7123144,1997100,-5.508518695831299
1653498458.758117,1997550,-4.940000057220459
1653498458.8003976,1998000,-6.113906383514404
1653498458.8482237,1998450,-6.112706661224365
1653498458.8978448,1998900,-6.112706661224365
1653498458.949811,1999350,-5.3216047286987305
1653498458.9960063,1999800,-4.935200214385986
