Wall time,Step,Value
1653498372.7891834,1186200,0.11669909209012985
1653498372.9276557,1187550,0.08470887690782547
1653498372.970988,1188000,0.1346602588891983
1653498373.015731,1188450,0.06437881290912628
1653498373.1482306,1189800,0.09849052876234055
1653498374.02417,1198350,0.07749864459037781
1653498374.3945107,1201950,0.04683182016015053
1653498374.4389246,1202400,0.045850008726119995
1653498374.585734,1203750,0.06030965968966484
1653498374.9117494,1206900,0.03823656588792801
1653498375.0519662,1208250,0.04789227247238159
1653498375.1571655,1209150,0.04834197461605072
1653498375.3035703,1210500,0.05060317739844322
1653498375.5017838,1212300,0.032809555530548096
1653498375.9480815,1216350,0.04777171090245247
1653498376.1340692,1218150,0.042140960693359375
1653498376.2234755,1219050,0.039946019649505615
1653498376.4075727,1220850,0.058141618967056274
1653498376.4538329,1221300,0.04536053538322449
1653498376.6326604,1223100,0.062007930129766464
1653498376.6784003,1223550,0.1010981872677803
1653498376.724779,1224000,0.0866413339972496
1653498376.9538596,1226250,0.1270616501569748
1653498377.1838832,1228500,0.10932642966508865
1653498377.2337122,1228950,0.12921321392059326
1653498377.4152646,1230750,0.1014421135187149
1653498377.642654,1233000,0.14393430948257446
1653498377.691798,1233450,0.1844833493232727
1653498377.7443562,1233900,0.10428038984537125
1653498377.8808827,1235250,0.11629270017147064
1653498378.3256793,1239300,0.07572372257709503
1653498378.3700385,1239750,0.08073372393846512
1653498378.414078,1240200,0.07335905730724335
1653498378.644885,1242450,0.07884535938501358
1653498378.690822,1242900,0.06792403012514114
1653498378.8790708,1244700,0.0869959220290184
1653498379.0205877,1246050,0.08167339116334915
1653498379.1560242,1247400,0.10704284906387329
1653498379.2492704,1248300,0.07111462950706482
1653498379.3380318,1249200,0.08402888476848602
1653498379.4753323,1250550,0.05814593285322189
1653498379.795376,1253700,0.07772930711507797
1653498380.3442962,1259100,0.09769169986248016
1653498380.4443278,1260000,0.06744363158941269
1653498381.0860136,1265850,0.09763488173484802
1653498381.1338582,1266300,0.04634536802768707
1653498381.693994,1271250,0.15162894129753113
1653498382.1721573,1275750,0.10381512343883514
1653498382.2642167,1276650,0.11289220303297043
1653498382.3614626,1277550,0.10172076523303986
1653498382.503681,1278900,0.07280617207288742
1653498382.6426954,1280250,0.10756731778383255
1653498382.9712002,1283400,0.1078735888004303
1653498383.0188186,1283850,0.1280336230993271
1653498383.2485394,1286100,0.1594843566417694
1653498383.341761,1287000,0.12719635665416718
1653498383.441948,1287900,0.13721011579036713
1653498383.489957,1288350,0.153330996632576
1653498383.6734023,1290150,0.12360372394323349
1653498384.281112,1296000,0.10853146761655807
1653498384.371872,1296900,0.10600771009922028
1653498384.4190896,1297350,0.06067357584834099
1653498384.7494943,1300500,0.08417285978794098
1653498384.8396204,1301400,0.057974714785814285
1653498384.9358962,1302300,0.05830664932727814
1653498385.026428,1303200,0.05198514461517334
1653498385.3974462,1306800,0.06770149618387222
1653498385.7749157,1310400,0.06726908683776855
1653498385.9198508,1311750,0.04293869808316231
1653498385.9630635,1312200,0.06779350340366364
1653498386.1086059,1313550,0.036083851009607315
1653498386.1999035,1314450,0.038461413234472275
1653498386.249231,1314900,0.053466469049453735
1653498386.3843703,1316250,0.06618932634592056
1653498386.661978,1318950,0.06328368186950684
1653498386.8664176,1320750,0.04653234779834747
1653498386.9110343,1321200,0.07207103818655014
1653498387.5779161,1327500,0.08529386669397354
1653498387.7221017,1328850,0.0938849151134491
1653498387.8691523,1330200,0.08330079168081284
1653498388.0114245,1331550,0.08521286398172379
1653498388.2081304,1333350,0.1230260506272316
1653498388.3584118,1334700,0.1739165037870407
1653498388.4589274,1335600,0.12669309973716736
1653498388.7465224,1338300,0.10396742075681686
1653498388.9843333,1340550,0.112430140376091
1653498389.0311153,1341000,0.11638804525136948
1653498389.2787604,1343250,0.141537144780159
1653498389.382325,1344150,0.061440881341695786
1653498389.7124624,1347300,0.10637117922306061
1653498389.8522227,1348650,0.09675467014312744
1653498389.9472983,1349550,0.06263800710439682
